name,band,ra,dec,raerr,decerr,flux,type,activity type
HPPSC070A_J120247.4-535008,blue,180.697568,-53.835442,0.000015,0.000009,1942.337,b'G',
HPPSC070A_J124218.1+323612,blue,190.575773,32.603461,0.000097,0.000082,11.795,b'G',
HPPSC070A_J132723.5-572923,blue,201.848252,-57.489763,0.00001,0.000005,79153.884,b'G',
HPPSC070A_J030336.6-153740,blue,45.90285,-15.627755,0.000148,0.000142,72.414,b'G',
HPPSC070A_J132232.5-032841,blue,200.635521,-3.478041,0.000066,0.000066,41.511,b'G',
HPPSC070A_J142446.6+260823,blue,216.19415,26.139748,0.000154,0.000138,20.577,b'G',
HPPSC070A_J014748.0-092538,blue,26.950355,-9.427198,0.000162,0.000159,28.228,b'G',
HPPSC070A_J060722.7-070126,blue,91.844683,-7.023994,0.000089,0.000088,217.743,b'G',
HPPSC070A_J150414.5-024841,blue,226.060442,-2.811312,0.000174,0.000174,32.627,b'G',
HPPSC070A_J224209.0+141827,blue,340.537861,14.307384,0.00005,0.000049,153.953,b'G',
HPPSC070A_J022812.7+193501,blue,37.053298,19.583602,0.000011,0.00001,912.47,b'G',
HPPSC070A_J094615.3+394348,blue,146.563836,39.729905,0.000243,0.000187,12.498,b'G',
HPPSC070A_J185943.4-360937,blue,284.930892,-36.160303,0.000613,0.000495,152.338,b'G',
HPPSC070A_J180104.1-055345,blue,270.267264,-5.895746,0.000486,0.000484,97.502,b'G',
HPPSC070A_J061218.1+182959,blue,93.075686,18.499616,0.000247,0.000234,205.822,b'G',
HPPSC070A_J124416.4-014646,blue,191.068687,-1.779327,0.000143,0.000143,81.741,b'G',
HPPSC070A_J163935.3-204555,blue,249.897426,-20.76537,0.000298,0.000278,182.116,b'G',
HPPSC070A_J105242.5+572445,blue,163.177233,57.412597,0.000424,0.000228,70.052,b'G',
HPPSC070A_J065245.5-004356,blue,103.18973,-0.73224,0.000058,0.000058,1788.195,b'G',
HPPSC070A_J094729.7+130108,blue,146.874036,13.018803,0.000151,0.000147,33.242,b'G',
HPPSC070A_J082332.5+212018,blue,125.885775,21.338299,0.000014,0.000013,835.82,b'G',
HPPSC070A_J014928.9-004637,blue,27.370762,-0.777025,0.000145,0.000145,21.493,b'G',
HPPSC070A_J144421.5+423916,blue,221.089565,42.654315,0.000233,0.000172,25.936,b'G',
HPPSC070A_J115018.3+374636,blue,177.576424,37.776633,0.000136,0.000108,45.053,b'G',
HPPSC070A_J022804.9+004608,blue,37.020618,0.768923,0.000263,0.000263,5.605,b'G',
HPPSC070A_J093605.1+082011,blue,144.02155,8.336422,0.000072,0.000071,55.432,b'G',
HPPSC070A_J110353.8+405102,blue,165.974546,40.850438,0.000006,0.000005,8062.698,b'G',
HPPSC070A_J132218.8-164229,blue,200.578719,-16.708026,0.000019,0.000018,540.418,b'G',
HPPSC070A_J003652.7+633717,blue,9.219642,63.621462,0.000577,0.000256,183.797,b'G',
HPPSC070A_J153619.4+304057,blue,234.080848,30.682536,0.000011,0.000009,327.22,b'G',
HPPSC070A_J184454.0-622152,blue,281.225096,-62.364512,0.000017,0.000008,1978.479,b'G',
HPPSC070A_J153051.3+551926,blue,232.714048,55.323801,0.000102,0.000058,45.456,b'G',
HPPSC070A_J120923.7+264059,blue,182.348901,26.683191,0.000254,0.000227,7.29,b'G',
HPPSC070A_J214301.1+065149,blue,325.75494,6.863697,0.000055,0.000055,38.574,b'G',
HPPSC070A_J092734.5+121609,blue,141.894096,12.269224,0.000025,0.000025,654.875,b'G',
HPPSC070A_J070938.6-100358,blue,107.411192,-10.066027,0.000106,0.000104,480.523,b'G',
HPPSC070A_J010920.5+145133,blue,17.335491,14.859185,0.000282,0.000272,30.193,b'G',
HPPSC070A_J053935.3+284140,blue,84.897197,28.694408,0.00056,0.000492,155.408,b'G',
HPPSC070A_J121330.5+132606,blue,183.377261,13.435088,0.00003,0.000029,250.267,b'G',
HPPSC070A_J073159.4+385659,blue,112.997884,38.949843,0.000102,0.000079,47.184,b'G',
HPPSC070A_J112015.9+133105,blue,170.066406,13.518049,0.000118,0.000115,20.636,b'G',
HPPSC070A_J081911.3-383311,blue,124.797275,-38.552969,0.000138,0.000108,605.502,b'G',
HPPSC070A_J234920.3-274857,blue,357.334572,-27.815852,0.000012,0.000011,236.33,b'G',
HPPSC070A_J084023.9+323207,blue,130.099771,32.535156,0.000182,0.000154,23.152,b'G',
HPPSC070A_J121418.4+534645,blue,183.576649,53.77909,0.000214,0.000127,31.29,b'G',
HPPSC070A_J153737.1-332852,blue,234.40485,-33.481128,0.00052,0.000434,142.099,b'G',
HPPSC070A_J112027.4+132710,blue,170.11424,13.452824,0.000123,0.00012,17.503,b'G',
HPPSC070A_J045952.5+415326,blue,74.969002,41.890641,0.000359,0.000267,213.455,b'G',
HPPSC070A_J114951.4+124531,blue,177.464159,12.758595,0.000065,0.000063,63.55,b'G',
HPPSC070A_J044957.4+464633,blue,72.489195,46.775696,0.000281,0.000193,276.689,b'G',
HPPSC070A_J111103.0-005235,blue,167.762573,-0.876431,0.000258,0.000258,22.35,b'G',
HPPSC070A_J155911.1+204517,blue,239.796415,20.754651,0.000023,0.000021,575.128,b'G',
HPPSC070A_J060114.3+231418,blue,90.309916,23.238468,0.000112,0.000103,526.673,b'G',
HPPSC070A_J112754.0-413652,blue,171.975338,-41.61453,0.000006,0.000005,8593.319,b'G',
HPPSC070A_J125918.9+270555,blue,194.828903,27.09865,0.00022,0.000196,40.768,b'G',
HPPSC070A_J125901.3+523951,blue,194.755579,52.664059,0.000422,0.000256,27.414,b'G',
HPPSC070A_J094854.2+554420,blue,147.225949,55.73893,0.000212,0.000119,27.298,b'G',
HPPSC070A_J105613.5+113842,blue,164.056342,11.645061,0.000129,0.000126,53.027,b'G',
HPPSC070A_J045905.6+413158,blue,74.773721,41.53286,0.00024,0.000179,538.376,b'G',
HPPSC070A_J143330.5+345140,blue,218.377465,34.861156,0.000231,0.00019,37.227,b'G',
HPPSC070A_J122135.7-004210,blue,185.399134,-0.702878,0.000046,0.000046,169.534,b'G',
HPPSC070A_J032421.2+570224,blue,51.088446,57.039956,0.00048,0.000261,224.089,b'G',
HPPSC070A_J060140.9+224205,blue,90.420447,22.701416,0.000091,0.000084,776.746,b'G',
HPPSC070A_J132455.3-424440,blue,201.230546,-42.744412,0.000231,0.00017,37.942,b'G',
HPPSC070A_J060613.7-072401,blue,91.557138,-7.400269,0.00006,0.000059,389.83,b'G',
HPPSC070A_J084210.2-435718,blue,130.542804,-43.954919,0.000291,0.00021,308.452,b'G',
HPPSC070A_J060501.6-062943,blue,91.257034,-6.495261,0.000138,0.000137,122.192,b'G',
HPPSC070A_J031802.6-663541,blue,49.511222,-66.594719,0.000219,0.000087,12.195,b'G',
HPPSC070A_J102000.2+081334,blue,155.001098,8.226038,0.000004,0.000004,6169.209,b'G',
HPPSC070A_J064439.1+011255,blue,101.163247,1.215198,0.00014,0.00014,338.652,b'G',
HPPSC070A_J052936.1+352144,blue,82.400796,35.362253,0.000282,0.00023,158.795,b'G',
HPPSC070A_J175607.5+641551,blue,269.031571,64.264117,0.000414,0.00018,258.305,b'G',
HPPSC070A_J040401.5-433003,blue,61.006229,-43.500891,0.00038,0.000276,14.409,b'G',
HPPSC070A_J133000.7+540554,blue,202.503024,54.098255,0.000139,0.000081,56.913,b'G',
HPPSC070A_J111941.9+133357,blue,169.924862,13.565902,0.000131,0.000127,20.276,b'G',
HPPSC070A_J125850.9+523836,blue,194.712353,52.643356,0.00023,0.00014,23.983,b'G',
HPPSC070A_J030847.9+581730,blue,47.199593,58.291726,0.000425,0.000223,180.543,b'G',
HPPSC070A_J215957.1-543658,blue,329.988189,-54.615985,0.000425,0.000246,19.221,b'G',
HPPSC070A_J130118.4+480330,blue,195.326735,48.058414,0.000023,0.000015,706.902,b'G',
HPPSC070A_J124210.0+323052,blue,190.541784,32.514528,0.000144,0.000121,21.56,b'G',
HPPSC070A_J101628.3+451919,blue,154.117979,45.321962,0.000022,0.000016,412.446,b'G',
HPPSC070A_J055512.5+262734,blue,88.802309,26.459581,0.000423,0.000379,149.295,b'G',
HPPSC070A_J125608.3+271348,blue,194.034897,27.230084,0.000293,0.00026,12.529,b'G',
HPPSC070A_J190726.5-364108,blue,286.860511,-36.685482,0.000151,0.000121,403.003,b'G',
HPPSC070A_J225706.6-362555,blue,344.277743,-36.431938,0.0001,0.00008,17.948,b'G',
HPPSC070A_J095500.0+691414,blue,148.750063,69.237307,0.000548,0.000194,43.889,b'G',
HPPSC070A_J111659.6+180245,blue,169.248585,18.045695,0.000184,0.000175,4.998,b'G',
HPPSC070A_J085735.3-433541,blue,134.39747,-43.59475,0.000035,0.000026,4709.751,b'G',
HPPSC070A_J140339.4-060155,blue,210.914552,-6.031812,0.000097,0.000096,62.913,b'G',
HPPSC070A_J111746.2-005311,blue,169.442591,-0.88638,0.000212,0.000212,13.273,b'G',
HPPSC070A_J224130.3+754840,blue,340.376529,75.811112,0.001799,0.000441,57.882,b'G',
HPPSC070A_J052359.9+345352,blue,80.999573,34.897806,0.000393,0.000323,130.855,b'G',
HPPSC070A_J023423.7+313419,blue,38.599005,31.571897,0.000148,0.000126,25.192,b'G',
HPPSC070A_J125359.1+271037,blue,193.49657,27.176896,0.000208,0.000185,16.906,b'G',
HPPSC070A_J105037.5+572845,blue,162.656598,57.479266,0.000533,0.000287,68.051,b'G',
HPPSC070A_J121826.6+294846,blue,184.610913,29.812745,0.000007,0.000006,4246.557,b'G',
HPPSC070A_J195821.8+312304,blue,299.590911,31.384544,0.000047,0.00004,34817.262,b'G',
HPPSC070A_J130014.0+281357,blue,195.058434,28.232395,0.000158,0.00014,50.881,b'G',
HPPSC070A_J101932.1+453447,blue,154.883831,45.579618,0.000094,0.000065,53.354,b'G',
HPPSC070A_J125908.6+272059,blue,194.785878,27.349724,0.000249,0.000221,37.544,b'G',
HPPSC070A_J140235.5+542826,blue,210.648267,54.473786,0.000476,0.000277,20.451,b'G',
HPPSC070A_J123415.4+081500,blue,188.564438,8.249991,0.000265,0.000262,23.134,b'G',
HPPSC070A_J125912.2-794033,blue,194.801215,-79.67585,0.001267,0.000227,299.985,b'G',
HPPSC070A_J034511.6+545657,blue,56.298621,54.94922,0.000636,0.000365,140.012,b'G',
HPPSC070A_J054708.8-012742,blue,86.787011,-1.461723,0.00045,0.00045,77.779,b'G',
HPPSC070A_J215543.7+122839,blue,328.932234,12.477366,0.000275,0.000269,27.331,b'G',
HPPSC070A_J175456.5+635837,blue,268.735557,63.976888,0.00101,0.000443,78.559,b'G',
HPPSC070A_J031753.3-410133,blue,49.472126,-41.025788,0.000312,0.000235,32.607,b'G',
HPPSC070A_J043114.7+355651,blue,67.811241,35.947586,0.0003,0.000243,198.82,b'G',
HPPSC070A_J093804.1+542403,blue,144.517139,54.400794,0.000497,0.00029,16.169,b'G',
HPPSC070A_J110921.0-781029,blue,167.337779,-78.174622,0.001815,0.000372,132.285,b'G',
HPPSC070A_J125835.4+271553,blue,194.647513,27.264766,0.000032,0.000028,297.89,b'G',
HPPSC070A_J094706.8+112746,blue,146.778461,11.462831,0.000239,0.000234,22.383,b'G',
HPPSC070A_J094952.9-563233,blue,147.470437,-56.542535,0.00008,0.000044,10806.251,b'G',
HPPSC070A_J022602.9-102412,blue,36.51244,-10.403204,0.000082,0.000081,29.761,b'G',
HPPSC070A_J100641.6+510442,blue,151.673547,51.078327,0.000306,0.000193,31.247,b'G',
HPPSC070A_J130139.7+275752,blue,195.415553,27.964354,0.00024,0.000212,23.45,b'G',
HPPSC070A_J063426.9+041445,blue,98.612374,4.245938,0.000037,0.000037,853.747,b'G',
HPPSC070A_J004706.5+413543,blue,11.777362,41.595399,0.000199,0.000149,104.116,b'G',
HPPSC070A_J072629.6-175246,blue,111.623424,-17.87951,0.00031,0.000295,224.798,b'G',
HPPSC070A_J193824.9+212703,blue,294.60399,21.450817,0.000198,0.000184,323.354,b'G',
HPPSC070A_J062716.8+130745,blue,96.820283,13.12904,0.000131,0.000127,414.892,b'G',
HPPSC070A_J035251.1+112025,blue,58.213056,11.340204,0.000051,0.00005,96.413,b'G',
HPPSC070A_J093551.5+612111,blue,143.964798,61.353169,0.000015,0.000007,15435.637,b'G',
HPPSC070A_J125905.3+273839,blue,194.772346,27.64423,0.000029,0.000026,387.696,b'G',
HPPSC070A_J132748.3+471001,blue,201.951363,47.16707,0.00043,0.000292,28.489,b'G',
HPPSC070A_J211400.5+003207,blue,318.502136,0.53529,0.000013,0.000013,293.287,b'G',
HPPSC070A_J231550.4+624806,blue,348.960083,62.801792,0.000655,0.000299,62.899,b'G',
HPPSC070A_J032514.8+404148,blue,51.311978,40.696718,0.000203,0.000154,63.309,b'G',
HPPSC070A_J015702.0+622404,blue,29.258559,62.401218,0.000219,0.000102,616.963,b'G',
HPPSC070A_J011828.2+623652,blue,19.617704,62.614533,0.000487,0.000224,218.517,b'G',
HPPSC070A_J114048.3+222802,blue,175.20129,22.467128,0.000085,0.000079,61.691,b'G',
HPPSC070A_J083830.6-355933,blue,129.627655,-35.992412,0.000013,0.00001,1080.915,b'G',
HPPSC070A_J140440.2+543638,blue,211.167551,54.610555,0.000428,0.000248,32.83,b'G',
HPPSC070A_J054736.0+275438,blue,86.900201,27.910533,0.000296,0.000261,182.383,b'G',
HPPSC070A_J044719.2+441703,blue,71.830335,44.284167,0.000089,0.000064,1471.022,b'G',
HPPSC070A_J051829.5-295846,blue,79.623269,-29.979492,0.000104,0.00009,19.465,b'G',
HPPSC070A_J065314.2-050747,blue,103.309194,-5.129641,0.000447,0.000445,143.077,b'G',
HPPSC070A_J024615.5+594026,blue,41.564769,59.673989,0.000545,0.000275,253.777,b'G',
HPPSC070A_J075653.5-325119,blue,119.223265,-32.855406,0.000206,0.000173,267.767,b'G',
HPPSC070A_J150643.8+034637,blue,226.682777,3.776848,0.000139,0.000138,32.639,b'G',
HPPSC070A_J150641.4+034819,blue,226.672876,3.80521,0.000031,0.000031,268.352,b'G',
HPPSC070A_J040434.9+535751,blue,61.145478,53.964294,0.000172,0.000101,699.904,b'G',
HPPSC070A_J041613.8+253135,blue,64.05755,25.526521,0.000268,0.000242,140.796,b'G',
HPPSC070A_J143212.0+264029,blue,218.050109,26.674762,0.000044,0.000039,118.283,b'G',
HPPSC070A_J160618.4+294505,blue,241.576991,29.751401,0.000347,0.000301,21.603,b'G',
HPPSC070A_J083619.5+423655,blue,129.081571,42.615329,0.000083,0.000061,27.12,b'G',
HPPSC070A_J113731.9+493503,blue,174.383248,49.584302,0.000169,0.000109,9.631,b'G',
HPPSC070A_J055157.2+284801,blue,87.988451,28.800214,0.000513,0.00045,112.569,b'G',
HPPSC070A_J130057.7+274542,blue,195.240727,27.761671,0.000092,0.000082,84.838,b'G',
HPPSC070A_J133217.9+470902,blue,203.074851,47.150474,0.000211,0.000143,106.547,b'G',
HPPSC070A_J095511.0+692050,blue,148.796129,69.347235,0.000129,0.000046,121.749,b'G',
HPPSC070A_J214453.9+474542,blue,326.224794,47.761803,0.000598,0.000402,220.676,b'G',
HPPSC070A_J074236.1-270628,blue,115.650664,-27.107666,0.000067,0.000059,1278.805,b'G',
HPPSC070A_J131520.3+420924,blue,198.834886,42.15653,0.000193,0.000143,41.857,b'G',
HPPSC070A_J065212.4+742536,blue,103.051724,74.426757,0.000038,0.00001,1102.992,b'G',
HPPSC070A_J044159.1+012102,blue,70.496272,1.350534,0.000059,0.000059,41.55,b'G',
HPPSC070A_J163723.3-212334,blue,249.347122,-21.392915,0.000213,0.000198,264.049,b'G',
HPPSC070A_J124556.6-022055,blue,191.48592,-2.348595,0.000196,0.000196,69.764,b'G',
HPPSC070A_J124312.5-020012,blue,190.802227,-2.003387,0.000152,0.000152,100.657,b'G',
HPPSC070A_J065905.7-045156,blue,104.774139,-4.865642,0.00011,0.00011,730.432,b'G',
HPPSC070A_J142505.4+031359,blue,216.272714,3.233031,0.000058,0.000058,86.309,b'G',
HPPSC070A_J072644.3-201441,blue,111.684834,-20.244844,0.00049,0.000459,123.509,b'G',
HPPSC070A_J033658.2-205407,blue,54.242691,-20.901827,0.000292,0.000273,35.352,b'G',
HPPSC070A_J125007.5+411016,blue,192.531561,41.171148,0.000369,0.000277,26.297,b'G',
HPPSC070A_J143029.8+133912,blue,217.62454,13.653323,0.000009,0.000009,372.381,b'G',
HPPSC070A_J105409.7+042647,blue,163.540525,4.446467,0.000132,0.000131,26.562,b'G',
HPPSC070A_J085832.7+441930,blue,134.636244,44.324981,0.000182,0.00013,25.674,b'G',
HPPSC070A_J213513.2-010111,blue,323.805122,-1.019766,0.000134,0.000134,13.429,b'G',
HPPSC070A_J042957.8+474038,blue,67.490901,47.677213,0.000368,0.000247,254.564,b'G',
HPPSC070A_J125956.5+275516,blue,194.985493,27.921199,0.000326,0.000288,25.542,b'G',
HPPSC070A_J041452.6-075540,blue,63.7193,-7.927726,0.000015,0.000015,586.954,b'G',
HPPSC070A_J125545.1+273108,blue,193.938285,27.518889,0.000066,0.000059,102.453,b'G',
HPPSC070A_J130025.5+275614,blue,195.106521,27.937246,0.000171,0.000151,62.254,b'G',
HPPSC070A_J043100.5+343655,blue,67.75245,34.615333,0.000532,0.000438,230.049,b'G',
HPPSC070A_J112108.2-025940,blue,170.284506,-2.994322,0.000022,0.000022,282.721,b'G',
HPPSC070A_J063713.9-025159,blue,99.307993,-2.86632,0.000278,0.000277,175.363,b'G',
HPPSC070A_J052001.6+390324,blue,80.006933,39.056624,0.000066,0.000052,4549.968,b'G',
HPPSC070A_J104905.4+565630,blue,162.272895,56.941628,0.000192,0.000105,51.396,b'G',
HPPSC070A_J061541.1+172632,blue,93.921564,17.442144,0.000411,0.000392,165.638,b'G',
HPPSC070A_J041416.8+241434,blue,63.570301,24.242677,0.000278,0.000253,146.757,b'G',
HPPSC070A_J033223.8-275324,blue,53.099419,-27.890001,0.000105,0.000093,1.916,b'G',
HPPSC070A_J052853.6+352017,blue,82.223683,35.338185,0.000154,0.000126,388.425,b'G',
HPPSC070A_J041756.9+372511,blue,64.487092,37.419844,0.000128,0.000102,560.759,b'G',
HPPSC070A_J090022.0+390442,blue,135.091707,39.07822,0.000206,0.00016,44.415,b'G',
HPPSC070A_J075058.9-273927,blue,117.745669,-27.657499,0.000519,0.00046,82.821,b'G',
HPPSC070A_J074148.9-245735,blue,115.453751,-24.959861,0.000332,0.000301,132.994,b'G',
HPPSC070A_J003133.6+633845,blue,7.890223,63.645936,0.000224,0.0001,589.969,b'G',
HPPSC070A_J085952.7-003936,blue,134.969683,-0.660079,0.000302,0.000302,26.808,b'G',
HPPSC070A_J144620.2-010456,blue,221.584495,-1.082222,0.000212,0.000212,35.867,b'G',
HPPSC070A_J051646.1+513139,blue,79.192443,51.527466,0.000202,0.000126,68.693,b'G',
HPPSC070A_J161940.6+290851,blue,244.919528,29.147475,0.000166,0.000145,27.955,b'G',
HPPSC070A_J004844.2+315815,blue,12.184515,31.970883,0.000139,0.000118,36.204,b'G',
HPPSC070A_J095745.9+690711,blue,149.4413,69.119716,0.000118,0.000042,127.186,b'G',
HPPSC070A_J034015.8+305505,blue,55.065893,30.918019,0.000301,0.000258,129.54,b'G',
HPPSC070A_J123420.3+081153,blue,188.584768,8.198056,0.000006,0.000006,4595.818,b'G',
HPPSC070A_J071631.2-291930,blue,109.130118,-29.324947,0.000004,0.000004,4104.638,b'G',
HPPSC070A_J054402.1-033754,blue,86.008997,-3.631772,0.000232,0.000231,249.882,b'G',
HPPSC070A_J223453.3-254234,blue,338.722127,-25.709479,0.000296,0.000266,73.725,b'G',
HPPSC070A_J120805.7+651027,blue,182.023808,65.174095,0.000014,0.000006,525.274,b'G',
HPPSC070A_J054705.7+173312,blue,86.773826,17.553353,0.000018,0.000017,393.792,b'G',
HPPSC070A_J125913.2+270712,blue,194.80535,27.119912,0.000241,0.000214,34.108,b'G',
HPPSC070A_J125750.7+270641,blue,194.461235,27.111334,0.000256,0.000228,35.762,b'G',
HPPSC070A_J053505.5-055154,blue,83.773121,-5.865055,0.000005,0.000005,4016.4,b'G',
HPPSC070A_J003850.0+645940,blue,9.708416,64.994453,0.000803,0.00034,176.198,b'G',
HPPSC070A_J075938.3+504919,blue,119.90961,50.822065,0.000331,0.000209,12.537,b'G',
HPPSC070A_J125636.8+271709,blue,194.153545,27.285897,0.000156,0.000139,36.917,b'G',
HPPSC070A_J210142.6+765107,blue,315.427546,76.851877,0.000472,0.000107,543.568,b'G',
HPPSC070A_J105901.7-432625,blue,164.757204,-43.440342,0.000006,0.000004,4844.628,b'G',
HPPSC070A_J045213.7+310259,blue,73.057318,31.049627,0.000365,0.000313,131.895,b'G',
HPPSC070A_J223543.7+160511,blue,338.932177,16.086307,0.000035,0.000034,97.481,b'G',
HPPSC070A_J112028.7+134123,blue,170.119859,13.689617,0.000182,0.000176,12.263,b'G',
HPPSC070A_J122103.0+034059,blue,185.262844,3.682999,0.000265,0.000265,16.355,b'G',
HPPSC070A_J041210.2+515817,blue,63.042483,51.971423,0.000578,0.000356,181.738,b'G',
HPPSC070A_J083818.4+333440,blue,129.576957,33.577799,0.00001,0.000009,973.411,b'G',
HPPSC070A_J043049.5+224744,blue,67.706577,22.795447,0.000411,0.000379,142.091,b'G',
HPPSC070A_J033256.8-275317,blue,53.236673,-27.888037,0.000038,0.000034,10.024,b'G',
HPPSC070A_J154635.1+455754,blue,236.646423,45.96508,0.00036,0.000251,15.502,b'G',
HPPSC070A_J221613.1+601134,blue,334.054593,60.192848,0.000318,0.000158,92.751,b'G',
HPPSC070A_J221930.2+292317,blue,334.876028,29.388145,0.000012,0.00001,567.396,b'G',
HPPSC070A_J033222.9-273937,blue,53.095591,-27.660299,0.000189,0.000167,2.649,b'G',
HPPSC070A_J033224.8-274852,blue,53.103383,-27.814557,0.000129,0.000114,3.8,b'G',
HPPSC070A_J101614.1+303815,blue,154.058739,30.637379,0.000317,0.000273,17.699,b'G',
HPPSC070A_J063657.9+052310,blue,99.241306,5.386175,0.000207,0.000206,255.288,b'G',
HPPSC070A_J112037.7+540618,blue,170.157229,54.105102,0.000223,0.000131,52.63,b'G',
HPPSC070A_J033252.4-274152,blue,53.218648,-27.697881,0.000141,0.000125,4.158,b'G',
HPPSC070A_J124210.8+323941,blue,190.545245,32.661527,0.000173,0.000146,13.088,b'G',
HPPSC070A_J154513.0+432952,blue,236.304479,43.497902,0.000092,0.000067,45.517,b'G',
HPPSC070A_J191944.3-363352,blue,289.93464,-36.564363,0.000269,0.000216,285.601,b'G',
HPPSC070A_J060008.2+201936,blue,90.034477,20.32673,0.000111,0.000104,449.114,b'G',
HPPSC070A_J043813.1+254245,blue,69.554862,25.712582,0.000347,0.000312,93.562,b'G',
HPPSC070A_J094815.1+093910,blue,147.063019,9.65287,0.000303,0.000299,13.998,b'G',
HPPSC070A_J124422.6+452434,blue,191.094354,45.409527,0.000193,0.000135,36.053,b'G',
HPPSC070A_J084841.4+445109,blue,132.17265,44.852556,0.000166,0.000117,9.72,b'G',
HPPSC070A_J154840.1+263030,blue,237.167372,26.508196,0.000045,0.00004,74.026,b'G',
HPPSC070A_J084027.6-421435,blue,130.115175,-42.242939,0.000124,0.000092,844.748,b'G',
HPPSC070A_J094718.4+130850,blue,146.826816,13.147348,0.000225,0.000219,13.513,b'G',
HPPSC070A_J153609.7-331148,blue,234.040562,-33.196684,0.00013,0.000109,411.4,b'G',
HPPSC070A_J095047.7+392644,blue,147.698944,39.445466,0.000044,0.000034,82.826,b'G',
HPPSC070A_J121518.3+054540,blue,183.826594,5.761059,0.000018,0.000018,575.255,b'G',
HPPSC070A_J113942.5+315434,blue,174.927072,31.909373,0.000012,0.00001,1808.829,b'G',
HPPSC070A_J070116.0-082434,blue,105.316884,-8.409431,0.000231,0.000228,222.481,b'G',
HPPSC070A_J120633.0+623121,blue,181.637674,62.522526,0.000599,0.000277,29.998,b'G',
HPPSC070A_J053625.6-064716,blue,84.106836,-6.787889,0.000103,0.000102,1076.256,b'G',
HPPSC070A_J141348.4+440014,blue,213.451656,44.003768,0.000038,0.000027,103.406,b'G',
HPPSC070A_J085232.0-690154,blue,133.13364,-69.031712,0.000013,0.000005,5026.229,b'G',
HPPSC070A_J080836.6-355832,blue,122.152587,-35.975628,0.000222,0.00018,427.394,b'G',
HPPSC070A_J103329.7+440434,blue,158.373867,44.076199,0.000014,0.00001,786.694,b'G',
HPPSC070A_J033045.7+322843,blue,52.690623,32.478611,0.00044,0.000371,139.977,b'G',
HPPSC070A_J024303.5+614907,blue,40.764626,61.818527,0.000112,0.000053,1874.411,b'G',
