name,band,ra,dec,herf_70,herf_100,herf_160,herf_250,herf_350,herf_500,wisevega_1,wisevega_2,wisevega_3,wisevega_4,2mvega_j,2mvega_h,2mvega_k,redshift1,redshift2
HPPSC070A_J131344.6-023806,blue,198.43587,-2.63499,30.94,,,,,,15.488,14.97,12.208,8.989,,,,,
HPPSC070A_J025416.7-492559,blue,43.569897,-49.433044,106.808,171.554,,,,,14.875,14.321,10.602,8.454,,,,,
HPPSC070A_J124242.4-020634,blue,190.676728,-2.109371,169.598,,412.876,,,,13.442,13.15,9.299,7.518,15.504,14.857,14.232,,
HPPSC070A_J115104.8+144433,blue,177.770261,14.742585,40.972,51.246,,,,,15.891,15.433,12.201,8.794,,,,,
HPPSC070A_J225914.3+602821,blue,344.809759,60.472411,118.342,,589.825,,,,12.066,11.932,9.324,7.823,15.843,14.43,13.689,,
HPPSC070A_J044459.2+453343,blue,71.246952,45.562066,115.942,,,,,,11.121,11.076,9.836,8.469,13.779,12.616,12.092,,
HPPSC070A_J045045.8+450700,blue,72.691038,45.116725,179.443,,356.361,148,,,10.849,10.834,9.832,8.582,13.552,12.366,11.8,,
HPPSC070A_J065239.4-001103,blue,103.16448,-0.184154,162.802,,,,,,12.364,12.294,9.212,7.575,15.147,14.237,13.543,,
HPPSC070A_J004241.7+401341,blue,10.67402,40.228156,90.952,149.312,279.915,144.1,,,13.875,13.612,9.788,7.797,15.715,15.002,14.536,,
HPPSC070A_J042334.1+365641,blue,65.892173,36.9448,326.797,514.681,644.289,391,,,11.99,11.955,9.099,6.687,14.78,13.778,13.269,,
HPPSC070A_J154653.1+175221,blue,236.721613,17.872607,183.323,221.76,261.102,,,,13.527,13.403,10.127,7.071,15.492,15.019,14.62,,
HPPSC070A_J142337.0+254424,blue,215.904252,25.739983,39.498,,,,,,,,,,16.889,16.4,15.72,,
HPPSC070A_J095811.0+693719,blue,149.546121,69.621917,25.465,,78.064,55.4,39.2,,15.724,15.515,11.114,8.724,,,,,
HPPSC070A_J125903.2+280055,blue,194.763333,28.015197,57.42,70.587,35.024,,,,15.74,15.236,11.351,8.126,,,,,
HPPSC070A_J054058.8+315944,blue,85.245035,31.995692,1193.191,,1114.462,387.5,124,,11.48,11.311,7.506,4.781,14.197,13.059,12.425,,
HPPSC070A_J113744.9+493702,blue,174.437074,49.617272,15.666,35.999,72.892,,,,16.109,15.808,12.146,8.845,,,,,
HPPSC070A_J032326.2+301505,blue,50.859259,30.251335,147.818,,,,,,13.517,13.265,9.593,6.863,15.758,14.719,14.052,,
HPPSC070A_J020220.8+124724,blue,30.586752,12.790037,29.18,37.872,,,,,15.662,15.14,12.127,8.542,,,,,
HPPSC070A_J190751.2-364948,blue,286.963455,-36.829889,364.907,,,140.6,,,13.337,13.009,8.767,5.849,15.464,14.796,14.021,,
HPPSC070A_J225052.4+593019,blue,342.718356,59.505285,23781.731,,25508.113,,,,8.304,7.438,3.54,1.337,13.333,11.551,10.14,,
HPPSC070A_J060554.6+224645,blue,91.477624,22.779248,289.306,,558.108,357,197.6,,12.943,12.645,8.511,6.667,15.771,14.692,14.162,,
HPPSC070A_J105045.9+401401,blue,162.691378,40.233511,25.067,,,,,,17.545,15.912,10.053,7.082,,,,,
HPPSC070A_J032834.5+310051,blue,52.143981,31.014143,3685.167,3333.474,3041.666,,,,10.036,7.746,4.949,1.981,15.001,13.189,12.012,,
HPPSC070A_J105958.8+085636,blue,164.995176,8.943442,56.041,66.502,65.721,,,,15.016,14.657,10.783,9.04,,,,,
HPPSC070A_J124957.0+253106,blue,192.48764,25.518233,28.041,24.367,31.351,32.4,,,15.649,15.179,11.367,9.134,,,,,
HPPSC070A_J055706.0+230320,blue,89.275053,23.055577,145.12,,253.876,157,,,12.787,12.538,9.615,7.261,16.017,14.727,14.004,,
HPPSC070A_J035630.4+542135,blue,59.127013,54.359622,402.923,,,,,,11.848,11.236,6.84,4.921,14.714,13.777,13.308,,
HPPSC070A_J043039.1+260003,blue,67.663069,26.00095,101.33,110.843,105.491,,,,13.799,13.687,11.221,8.511,15.764,15.114,14.596,,
HPPSC070A_J235438.0+635901,blue,358.65835,63.983637,1076.09,,2339.452,1567.7,1058.3,616.3,11.863,11.247,6.734,4.866,14.919,14.105,13.502,,
HPPSC070A_J034249.7-323032,blue,55.707388,-32.508899,35.217,,,,,,18.551,17.395,10.18,7.359,,,,,
HPPSC070A_J082657.6+214347,blue,126.74033,21.729588,35.381,37.241,75.427,,,,,,,,,,,,
HPPSC070A_J160522.6-413330,blue,241.344515,-41.558315,89.415,,544.697,394.1,280.7,,13.048,12.864,9.345,7.832,15.75,14.756,14.054,,
HPPSC070A_J004322.5+400646,blue,10.843775,40.112797,92.147,186.272,228.67,136,61.8,,13.875,13.59,10.003,8.067,16.036,15.263,14.604,,
HPPSC070A_J123743.5+114906,blue,189.431496,11.818368,1880.137,2255.886,2437.651,808.7,496.9,,8.489,8.277,6.269,4.118,11.241,10.625,10.023,,
HPPSC070A_J144150.5+144036,blue,220.460696,14.67676,8.796,15.319,22.19,,,,15.872,15.66,12.431,9.401,,,,,
HPPSC070A_J004445.4+423203,blue,11.189446,42.534153,102.705,141.803,105.689,,,,13.978,13.661,9.788,7.235,15.573,14.819,14.499,,
HPPSC070A_J092113.8+621757,blue,140.307829,62.299274,53.736,,,,,,,,,,,,,,
HPPSC070A_J004529.9+412259,blue,11.374587,41.383017,54.205,119.626,,56.7,,,14.076,13.863,10.17,7.49,15.842,15.173,14.698,,
HPPSC070A_J060221.1+210950,blue,90.58825,21.164018,265.513,,449.232,192.7,,,13.341,13.018,8.923,6.551,16.286,15.202,14.671,,
HPPSC070A_J141534.9+014931,blue,213.895433,1.825356,85.456,152.901,194.084,87.6,,,14.122,13.756,9.796,7.773,16.1,15.397,14.749,,
HPPSC070A_J052406.9+341139,blue,81.028805,34.194166,141.244,,383.209,,,,13.193,13.02,9.317,7.688,16.358,15.264,14.727,,
HPPSC070A_J175436.3+513101,blue,268.651295,51.517069,54.82,,110.59,,54.3,,14.99,14.877,11.73,9.4,,,,,
HPPSC070A_J034507.4+681439,blue,56.281108,68.244186,131.09,153.422,283.393,105.8,,,13.485,13.306,9.557,7.998,15.688,15.043,14.585,,
HPPSC070A_J054248.8+285653,blue,85.703378,28.948184,7421.258,,12667.586,,,,10.111,9.269,4.636,2.534,15.851,14.126,12.925,,
HPPSC070A_J125929.3+280554,blue,194.872385,28.098376,57.063,105.752,156.494,75.7,,,14.799,14.246,10.662,8.803,17.059,15.739,15.444,,
HPPSC070A_J112048.9+133947,blue,170.20396,13.663064,25.772,35.23,25.122,,,,16.055,15.664,11.787,8.195,,,,,
HPPSC070A_J150756.2+015840,blue,226.984356,1.977768,46.029,,,,,,15.736,15.058,10.776,9.055,,,,,
HPPSC070A_J033137.2+321949,blue,52.905219,32.33039,236.935,,553.534,261.4,,,13.195,13.022,9.1,7.01,15.316,14.414,14.241,,
HPPSC070A_J080222.4-330058,blue,120.593719,-33.016162,147.907,,397.62,,,,12.445,12.104,8.523,5.926,15.478,14.526,13.981,,
HPPSC070A_J094829.6+132457,blue,147.123353,13.415836,26.127,75.499,106.516,46.9,35.4,,,,,,,,,,
HPPSC070A_J052124.9+363945,blue,80.353844,36.662444,2322.339,,3420.924,,,,12.571,11.281,8.774,4.432,15.449,14.204,13.611,,
HPPSC070A_J033229.6-274008,blue,53.123473,-27.668843,2.849,,19.35,,,,16.273,16.624,12.777,9.065,,,,,
HPPSC070A_J060154.9+212007,blue,90.47906,21.335274,235.316,,336.72,142.4,,,12.918,12.632,9.171,6.686,15.658,14.547,13.778,,
HPPSC070A_J140315.3-060505,blue,210.814089,-6.084854,35.613,57.222,,,,,14.351,14.177,10.884,8.489,,,,,
HPPSC070A_J221210.3-085941,blue,333.04295,-8.994848,69.313,,,,,,15.42,14.61,10.694,7.681,,,,,
HPPSC070A_J140133.4-330532,blue,210.38934,-33.092327,92.828,163.683,199.556,,,,13.477,13.338,9.893,7.801,15.604,14.787,14.474,,
HPPSC070A_J123426.5+021627,blue,188.610478,2.27421,41.652,54.726,95.948,,,,15.03,14.637,11.512,8.483,,,,,
HPPSC070A_J043008.0+240408,blue,67.533372,24.068877,145.42,269.796,342.819,223.1,,,,,,,15.84,14.748,14.223,,
HPPSC070A_J125838.5+265244,blue,194.660574,26.878891,19.941,33.934,,,,,15.595,15.269,12.04,8.675,,,,,
HPPSC070A_J123406.7+021052,blue,188.528102,2.181157,14.391,20.177,,,,,15.898,15.782,11.725,8.588,,,,,
HPPSC070A_J160622.7+265029,blue,241.594933,26.841313,30.44,29.079,,,,,15.822,14.259,10.47,8.503,,,,,
HPPSC070A_J212314.5-404606,blue,320.810581,-40.768198,22.175,,,,,,15.713,15.067,11.163,8.409,,,,,
HPPSC070A_J060115.7+230103,blue,90.315804,23.017387,959.395,,1353.459,594.8,,,12.632,12.192,8.271,5.627,15.898,14.588,13.718,,
HPPSC070A_J130033.2+274813,blue,195.138605,27.803609,116.347,223.863,334.689,,,,14.68,13.99,9.961,8.167,16.839,16.082,15.71,,
HPPSC070A_J210659.1+504817,blue,316.746575,50.804641,236.114,,797.31,,,,12.411,12.156,8.662,6.781,15.758,15.125,13.507,,
HPPSC070A_J223526.3+604816,blue,338.859702,60.804486,562.33,,1449.637,663.6,309.8,,10.839,10.639,7.712,5.829,14.222,13.155,12.516,,
HPPSC070A_J122249.1+155428,blue,185.704918,15.907852,17.371,,,,,,17.45,16.967,12.278,8.997,,,,,
HPPSC070A_J123702.5+131120,blue,189.260558,13.188926,34.02,63.035,84.634,,,,15.099,15.184,11.276,8.938,,,,,
HPPSC070A_J124248.3+323515,blue,190.701572,32.587605,12.74,,42.017,,,,15.609,15.331,12.045,9.071,,,,,
HPPSC070A_J042417.1+372634,blue,66.071387,37.442714,329.078,,1237.398,613,306.8,,12.279,12.16,8.167,6.143,15.65,14.494,14.147,,
HPPSC070A_J143839.2+621227,blue,219.663476,62.207499,17.489,,,,,,16.521,15.705,11.938,9.032,,,,,
HPPSC070A_J185556.2-370008,blue,283.984318,-37.002313,300.501,,437.926,231.2,95.5,32.3,13.311,12.882,8.669,6.775,15.654,14.607,13.916,,
HPPSC070A_J140421.3+543034,blue,211.088856,54.509312,14.439,18.45,,,,,,,,,,,,,
HPPSC070A_J151608.1-700007,blue,229.033809,-70.001952,286.307,,336.808,,,,13.128,12.886,8.8,6.165,15.117,14.502,13.928,,
HPPSC070A_J041236.3+384006,blue,63.151545,38.668336,524.061,,1283.733,586.1,293.6,,12.096,11.898,7.734,5.283,15.227,14.176,13.577,,
HPPSC070A_J033217.3-360833,blue,53.072066,-36.142424,46.102,68.24,92.936,52.9,,,14.422,14.211,10.499,8.579,16.189,15.693,15.296,,
HPPSC070A_J123708.4+130625,blue,189.285309,13.107076,19.997,21.188,,,,,16.027,15.576,11.879,8.405,,,,,
HPPSC070A_J004559.0+430019,blue,11.496152,43.005294,90.667,107.167,142.878,113,,,13.882,13.628,10.253,8.117,15.892,15.066,14.65,,
HPPSC070A_J095431.6+692859,blue,148.631653,69.483075,38.256,,,,,,15.134,14.764,10.927,8.964,16.694,16.134,15.474,,
HPPSC070A_J063335.5+045824,blue,98.39812,4.97329,166.794,,,,,,12.722,12.528,9.115,6.581,15.092,14.185,13.557,,
HPPSC070A_J130223.4+050212,blue,195.597766,5.036767,31.183,,,,,,15.138,14.874,11.331,8.091,,,,,
HPPSC070A_J112053.7+133859,blue,170.223978,13.6497,30.404,,67.988,,,,16.734,15.971,11.761,8.668,,,,,
HPPSC070A_J121439.5+054532,blue,183.664573,5.75888,12.848,,,,,,15.431,15.156,11.774,8.902,,,,,
HPPSC070A_J092254.9+444519,blue,140.72881,44.755184,17.765,,,,,,16.702,16.673,11.776,9.017,,,,,
HPPSC070A_J035350.8+112107,blue,58.461921,11.351992,37.258,77.245,122.437,77.5,,,,,,,15.937,15.511,15.057,,
HPPSC070A_J170405.8+294539,blue,256.024501,29.760864,16.682,,39.747,33.7,,,15.956,15.401,11.471,8.443,,,,,
HPPSC070A_J062853.4+115108,blue,97.222582,11.852288,358.258,,658.692,,,,13.203,12.937,8.787,6.841,15.874,14.99,14.134,,
HPPSC070A_J114349.7+195833,blue,175.957424,19.975943,145.586,193.213,,,,,13.547,13.408,9.602,7.408,14.988,14.419,14.444,,
HPPSC070A_J124417.9+452746,blue,191.074585,45.462764,22.019,,,,,,15.442,14.9,11.487,8.076,,,,,
HPPSC070A_J133214.2+470154,blue,203.059498,47.031567,70.505,76.521,98.012,,,,15.203,14.755,11.447,8.58,,,,,
HPPSC070A_J040351.9+260754,blue,60.966545,26.131551,175.468,,192.768,93.8,,,12.762,12.673,9.739,7.143,14.581,13.807,13.411,,
HPPSC070A_J090509.6-493021,blue,136.290384,-49.505876,10614.724,,,,,,10.699,10.133,4.946,2.172,16.279,15.057,14.009,,
HPPSC070A_J080629.7-342241,blue,121.623803,-34.378054,1493.816,,1519.033,578.6,,,12.238,11.849,7.779,4.849,14.813,13.729,13.104,,
HPPSC070A_J000245.7-003652,blue,0.690623,-0.614565,44.435,,,,,,,,,,,,,,
HPPSC070A_J155206.2+200414,blue,238.026221,20.070552,10.916,24.328,35.935,,,,15.034,14.545,11.639,9.242,,,,,
HPPSC070A_J122837.6+440032,blue,187.156773,44.008997,25.702,40.259,42.883,34.3,,,16.052,15.739,11.847,8.975,,,,,
HPPSC070A_J130527.3-492805,blue,196.364115,-49.467977,612938.078,808540.448,819351.563,353278,148744,48784,7.768,6.498,2.622,-0.189,12.382,11.282,9.373,,
HPPSC070A_J125850.7+274645,blue,194.711605,27.779304,12.239,31.124,59.732,,,,15.756,15.195,11.747,8.531,,,,,
HPPSC070A_J123959.4-113721,blue,189.997769,-11.622506,591.6,609.184,,,760.9,,6.587,7.227,6.38,4.732,10.141,9.291,8.573,,
HPPSC070A_J041239.9+402606,blue,63.166366,40.434962,69.904,,250.369,,,,13.572,13.311,9.949,8.396,16.453,15.393,14.684,,
HPPSC070A_J114013.8+152409,blue,175.057785,15.402396,33.713,61.521,,,,,14.404,14.145,10.951,8.853,16.719,15.652,14.999,,
HPPSC070A_J035634.4+560004,blue,59.143334,56.001065,234.808,,541.513,275.3,143.2,,12.704,12.358,8.824,6.337,15.708,14.679,14.026,,
HPPSC070A_J064121.1+324916,blue,100.337904,32.820974,46.371,,,,,,13.763,13.613,10.338,8.124,15.722,14.429,14.71,,
HPPSC070A_J221619.1+072354,blue,334.079638,7.398403,49.241,,133.577,91.7,,,17.334,15.59,9.908,6.911,,,,,
HPPSC070A_J074731.3-191740,blue,116.880467,-19.294321,115.379,142.318,,,,,12.245,12.168,9.982,7.122,15.322,14.609,12.929,,
HPPSC070A_J093524.0+700729,blue,143.850337,70.124676,183.796,314.469,372.139,229.9,99.6,,13.787,13.38,9.669,7.88,15.884,15.197,14.417,,
HPPSC070A_J121432.8+054424,blue,183.636661,5.739943,34.975,,,,,,15.358,15.008,11.775,8.231,,,,,
HPPSC070A_J094250.6+470048,blue,145.711036,47.013368,14.99,26.971,39.831,,,,16.326,15.676,11.827,8.366,,,,,
HPPSC070A_J152137.2+211054,blue,230.405094,21.181604,186.53,,495.921,195.2,,,12.971,12.818,9.095,7.43,15.027,14.32,13.886,,
HPPSC070A_J050956.7+380011,blue,77.486298,38.003151,227.059,,509.216,,,,13.206,13.014,9.252,7.009,16.075,14.819,14.123,,
HPPSC070A_J033038.5+562344,blue,52.660441,56.395535,290.89,,560.855,,,,12.583,12.356,8.746,6.708,15.932,14.377,13.673,,
HPPSC070A_J121501.5-010936,blue,183.756312,-1.159933,16.184,,,,,,16.225,15.557,11.063,8.683,,,,,
HPPSC070A_J123447.5+080540,blue,188.698114,8.094365,25.718,,76.086,43.9,,,16.619,15.773,12.054,8.796,,,,,
HPPSC070A_J114254.5+195640,blue,175.727094,19.944432,17.215,34.542,39.79,,,,15.609,15.386,11.553,8.797,,,,,
HPPSC070A_J230038.3+014036,blue,345.159833,1.676757,38.612,58.482,94.588,,,,14.529,14.435,11.608,8.616,16.786,15.968,14.596,,
HPPSC070A_J142357.9+383304,blue,215.991568,38.551125,17.898,,,,,,14.74,13.369,10.111,7.718,,,,,
HPPSC070A_J201702.8-212348,blue,304.261818,-21.39672,13.207,,69.181,,,,13.99,13.872,11.172,8.909,16.125,15.586,14.998,,
HPPSC070A_J123416.3+020947,blue,188.568261,2.163058,17.44,,,,,,15.943,15.683,11.944,8.856,,,,,
HPPSC070A_J092832.6+504738,blue,142.136194,50.793964,145.822,,734.453,420.9,204,83.4,12.382,12.357,8.9,6.831,15.087,14.282,14.093,,
HPPSC070A_J004734.4+424929,blue,11.893527,42.824826,239.123,321.635,337.449,181.5,77,,13.086,12.867,8.939,6.754,15.437,14.759,14.381,,
HPPSC070A_J174110.4+674608,blue,265.293341,67.768794,70.953,,,82.6,,,14.103,13.917,10.225,8.577,16.179,15.331,14.897,,
HPPSC070A_J053508.9+331740,blue,83.787332,33.294375,143.744,,303.792,168.5,,,13.058,12.907,9.371,7.071,15.855,14.871,14.299,,
HPPSC070A_J014824.0+631555,blue,27.100256,63.265272,347.407,,689.107,295.2,113.3,,13.152,12.601,8.341,6.117,16.41,15.433,14.476,,
HPPSC070A_J112015.0+671504,blue,170.062648,67.251161,33.664,,,,,,15.277,15.085,11.931,8.703,,,,,
HPPSC070A_J024143.9+882933,blue,40.433095,88.492592,324.064,374.847,,,,,13.366,13.05,8.947,6.491,15.58,14.61,14.08,,
HPPSC070A_J131615.2+420620,blue,199.063511,42.105487,163.81,,249.629,132.3,66.7,,14.153,13.563,9.847,7.334,16.491,15.754,14.702,,
HPPSC070A_J091727.9+415738,blue,139.366618,41.960426,17.339,21.664,69.329,,,,15.436,14.985,11.344,8.226,,,,,
HPPSC070A_J080804.7-335306,blue,122.019816,-33.884885,322.101,,537.151,,,,12.535,11.897,8.412,5.618,15.258,14.289,13.564,,
HPPSC070A_J163318.3+401809,blue,248.32644,40.302562,40.704,,66.315,44.1,,,14.85,14.278,10.675,8.576,,,,,
HPPSC070A_J164432.4-210259,blue,251.135037,-21.049685,133.316,,221.657,140.2,,,13.595,12.945,9.116,6.877,16.215,15.383,14.583,,
HPPSC070A_J060059.0+213845,blue,90.246223,21.645733,114.656,,,,,,13.336,13.097,9.138,7.417,16.124,15.073,14.527,,
HPPSC070A_J110610.3+000223,blue,166.543268,0.039731,22.512,,,26.6,,,16.11,15.574,12.142,8.738,,,,,
HPPSC070A_J061811.2+150013,blue,94.547008,15.003576,344.824,,1618.784,,,,10.428,9.629,6.543,4.75,13.616,12.741,11.944,,
HPPSC070A_J041310.9+245759,blue,63.295505,24.966368,393.141,,302.115,129.5,,,12.85,12.484,8.464,5.474,14.947,14.034,13.496,,
HPPSC070A_J152457.7-630730,blue,231.240443,-63.125138,11077.584,11927.68,10101.5,,,,10.34,9.667,5.202,2.245,14.235,13.054,12.206,,
HPPSC070A_J112033.3+130230,blue,170.139016,13.041581,21.668,,,,,,15.92,15.19,11.709,8.879,,,,,
HPPSC070A_J033507.9+572501,blue,53.783192,57.416838,396.436,,346.279,,,,12.66,12.054,8.51,5.737,16.857,15.232,14.29,,
HPPSC070A_J061030.8+164628,blue,92.628341,16.774373,217.583,,557.008,,,,13.545,13.119,9.21,7.623,16.634,15.7,14.906,,
HPPSC070A_J111622.1-761758,blue,169.092081,-76.299516,149.393,,,97.2,,,,,,,15.184,14.266,13.855,,
HPPSC070A_J173947.5+684816,blue,264.94804,68.804518,100.804,,144.712,,,,15.181,14.637,10.855,8.091,,,,,
HPPSC070A_J040951.9+251220,blue,62.466324,25.205635,200.054,,585.784,293.8,,,13.027,12.74,8.699,7.001,15.531,14.774,14.342,,
HPPSC070A_J080504.2-342448,blue,121.267699,-34.413471,218.759,,359.147,151.3,69,,14.452,14.45,10.898,7.833,14.886,14.023,13.643,,
HPPSC070A_J123617.7+131112,blue,189.074111,13.18668,21.116,,,,,,17.517,16.507,12.476,8.971,,,,,
HPPSC070A_J071446.8-114506,blue,108.695393,-11.751747,106.284,,360.61,,,,13.07,12.854,9.928,7.85,15.693,14.615,14.006,,
HPPSC070A_J053810.9-070927,blue,84.545418,-7.157544,661.964,,1091.861,,,,,,,,15.143,14.657,13.61,,
HPPSC070A_J111113.0+284243,blue,167.804481,28.711973,5246.716,6464.64,4985.519,,,,11.042,10.606,6.196,3.278,13.567,12.587,12.033,,
HPPSC070A_J123620.3+130900,blue,189.084645,13.150124,32.65,40.483,,,,,15.434,14.186,9.864,7.075,,,,,
HPPSC070A_J103129.0+245013,blue,157.87085,24.837075,12.644,34.656,49.76,,,,16.087,15.609,12.193,9.001,,,,,
HPPSC070A_J072021.8-182012,blue,110.090886,-18.336594,278.474,,467.979,218.6,,,12.965,12.762,9.566,6.92,15.696,14.582,13.863,,
HPPSC070A_J063313.7+075528,blue,98.307373,7.924412,607.509,,929.385,400.7,139,,13.192,12.71,8.566,5.957,15.958,15.063,14.076,,
HPPSC070A_J134057.4-614543,blue,205.239192,-61.761939,174017.971,197253.241,201200.437,,,,9.476,7.409,3.473,-1.429,15.241,13.782,11.603,,
HPPSC070A_J124607.7-020723,blue,191.532165,-2.123178,41.182,,,,,,15.114,14.296,12.27,8.493,,,,,
HPPSC070A_J044015.2+474223,blue,70.063337,47.706373,317.033,,631.317,,,,12.995,12.695,8.523,6.626,16.445,15.419,14.652,,
HPPSC070A_J164745.3-195101,blue,251.938831,-19.850164,101.663,,338.888,,,,13.66,13.51,9.717,8.104,15.91,15.047,14.663,,
HPPSC070A_J024444.2+602037,blue,41.184395,60.343748,2163.974,,5939.922,,,,11.532,9.712,7,4.627,16.401,14.856,14.067,,
HPPSC070A_J084127.4+204047,blue,130.364326,20.679785,9.828,,20.824,,,,16.256,16.063,11.649,7.875,,,,,
HPPSC070A_J043134.2+360925,blue,67.892634,36.156871,165.169,,283.386,,,,13.71,13.534,9.67,8.179,16.156,15.182,14.816,,
HPPSC070A_J031615.4+002200,blue,49.064223,0.366691,40.295,,,,,,15.251,14.816,10.734,8.182,,,,,
HPPSC070A_J101623.1+303630,blue,154.096456,30.608405,30.613,,197.319,150.1,80.5,34.3,,,,,,,,,
HPPSC070A_J073349.0-222734,blue,113.454155,-22.459369,136.494,,,,,,13.102,12.779,9.309,7.457,15.818,14.901,13.973,,
HPPSC070A_J043929.6+490207,blue,69.873702,49.035349,517.883,,997.045,,,,13.099,12.681,8.445,6.357,16.31,15.09,14.457,,
HPPSC070A_J053623.3+314552,blue,84.09716,31.764573,481.5,,1123.268,,,,13.858,12.817,11.783,6.586,16.515,15.365,14.356,,
HPPSC070A_J121805.3+063822,blue,184.52227,6.639497,28.692,,,,,,15.913,15.245,11.1,8.424,,,,,
HPPSC070A_J013417.2+303343,blue,23.571693,30.561948,654.188,,1967.433,,,,13.431,12.883,7.893,5.535,,,,,
HPPSC070A_J104928.5+554851,blue,162.36914,55.814154,26.626,,,38.8,,,,,,,,,,,
HPPSC070A_J122725.8+441523,blue,186.857862,44.256518,13.584,,,,,,16.096,15.772,11.614,8.351,,,,,
HPPSC070A_J011418.7-080958,blue,18.578187,-8.166148,309.833,,,250.5,95.5,,13.069,12.782,8.635,6.731,15.589,14.668,14.254,,
HPPSC070A_J224759.0+612750,blue,341.995968,61.463873,3718.498,,7069.079,,,,11.123,10.692,5.68,3.814,16.331,15.306,14.535,,
HPPSC070A_J172141.2+584432,blue,260.421659,58.742188,48.187,83.572,82.993,38.3,,,15.313,14.741,10.421,8.73,,,,,
HPPSC070A_J140423.5+543605,blue,211.098163,54.601361,33.914,49.167,76.599,45.1,,,15.705,15.274,11.354,9.262,,,,,
HPPSC070A_J045040.5+450314,blue,72.669122,45.053796,180.602,,274.861,122.5,,,11.375,11.355,10.088,8.871,13.877,12.707,12.129,,
HPPSC070A_J105147.1-005146,blue,162.946531,-0.862694,16.16,21.318,,,,,16.182,16.227,11.748,8.876,,,,,
HPPSC070A_J111936.4+133914,blue,169.90169,13.653905,12.309,21.474,46.44,,,,15.407,15.201,11.747,8.541,,,,,
HPPSC070A_J013909.4+632110,blue,24.789256,63.352746,199.248,,455.285,,,,13.051,12.783,8.728,7.073,15.995,15.234,14.58,,
HPPSC070A_J130827.0-765541,blue,197.112798,-76.927999,204.604,,427.772,237.2,108.7,,13.355,13.155,9.352,7.226,15.446,14.477,13.575,,
HPPSC070A_J054052.3+494206,blue,85.218103,49.701567,254.669,326.244,245.64,,,,12.992,12.83,9.013,6.598,14.969,14.224,13.998,,
HPPSC070A_J210223.1+274818,blue,315.596414,27.80507,37.295,,103.189,61.2,,,12.886,12.809,10.802,8.902,15.008,14.337,13.747,,
HPPSC070A_J125923.2+282918,blue,194.846747,28.488455,50.198,137.72,177.031,95.5,,,14.397,14.2,10.587,8.475,15.684,15.432,14.82,,
HPPSC070A_J124600.4+452952,blue,191.501946,45.497659,35.172,,,32.5,,,15.735,15.274,11.247,9.153,,,,,
HPPSC070A_J122829.7+435834,blue,187.123938,43.976244,25.499,36.886,71.658,,,,15.369,14.907,11.26,8.656,,,,,
HPPSC070A_J004313.0+401001,blue,10.804482,40.167021,350.113,355.65,357.21,157.2,62.9,,13.624,13.118,8.868,6.317,15.696,14.969,14.378,,
HPPSC070A_J041551.4+505640,blue,63.964331,50.944406,515.609,,357.95,,,,13.874,13.292,9.567,6.094,16.55,15.464,14.783,,
HPPSC070A_J061028.9+164326,blue,92.62074,16.723915,9510.376,,,,,,10.94,10.288,5.02,1.969,15.853,14.706,13.829,,
HPPSC070A_J160516.1+324940,blue,241.317225,32.827749,8.817,,26.163,,,,16.833,16.94,12.789,9.018,,,,,
HPPSC070A_J040049.3+525828,blue,60.205569,52.974323,592.565,,733.169,306.1,,,12.608,12.395,8.561,6.21,15.451,14.332,13.621,,
HPPSC070A_J141608.0+460406,blue,214.03341,46.068288,58.944,100.496,175.552,,,,14.053,13.871,9.978,8.206,16.212,15.484,14.539,,
HPPSC070A_J111107.5+284432,blue,167.781299,28.742293,25.102,46.93,,,,,15.212,14.683,10.931,8.443,16.822,16.147,16.083,,
HPPSC070A_J124232.8+323805,blue,190.636725,32.634611,42.867,88.609,138.966,122.1,75.8,,16.396,16.136,11.872,9.24,,,,,
HPPSC070A_J210221.4+680436,blue,315.589489,68.076715,781.971,1463.537,2480.287,,,,12.05,11.697,7.673,6.031,16.034,14.461,13.628,,
HPPSC070A_J021326.7-252742,blue,33.361556,-25.461568,35.359,,,,,,15.227,14.559,10.864,8.65,,,,,
HPPSC070A_J012638.7-323937,blue,21.661368,-32.660201,74.649,,125.271,79.5,,,14.259,13.827,10.366,9.062,16.606,15.657,14.899,,
HPPSC070A_J161735.5+140305,blue,244.398258,14.05133,1154.242,1283.15,1012.374,,,,,,,,,,,,
HPPSC070A_J012738.0+630816,blue,21.908434,63.137852,353.061,,1291.249,,,,11.051,10.945,8.282,6.452,14.285,13.03,12.48,,
HPPSC070A_J041413.5+533400,blue,63.55654,53.566532,127.919,,,136.8,,,13.293,13.023,9.868,7.546,16.475,15.335,14.675,,
HPPSC070A_J073033.1-221016,blue,112.638275,-22.17106,6038.156,,8625.058,4304.6,2688.1,,10.682,10.151,5.214,3.155,14.197,13.28,12.669,,
HPPSC070A_J163801.4+135319,blue,249.506077,13.888514,31.215,37.89,,36.1,,,13.93,13.661,11.322,8.851,16.065,15.279,14.702,,
HPPSC070A_J050541.9+401653,blue,76.424911,40.281461,87.069,,237.864,120,,,13.8,13.561,9.696,7.841,16.677,15.515,14.916,,
HPPSC070A_J084924.4+445356,blue,132.352057,44.898822,13.475,,39.007,,,,15.805,15.58,12.083,8.557,,,,,
HPPSC070A_J164020.7-243629,blue,250.086289,-24.607996,182.872,422.912,677.837,306.1,125.8,,12.766,12.523,8.605,7.03,15.748,15.072,14.41,,
