name,band,ra,dec,herf_70,herf_100,herf_160,herf_250,herf_350,herf_500,wisevega_1,wisevega_2,wisevega_3,wisevega_4,2mvega_j,2mvega_h,2mvega_k,redshift1,redshift2
HPPSC070A_J095811.0+693719,blue,149.546121,69.621917,25.465000,,78.064000,55.400000,39.200000,,15.724000,15.515000,11.114000,8.724000,,,,4.916000,4.907000
HPPSC070A_J125903.2+280055,blue,194.763333,28.015197,57.420000,70.587000,35.024000,,,,15.740000,15.236000,11.351000,8.126000,,,,2.552000,4.858000
HPPSC070A_J054058.8+315944,blue,85.245035,31.995692,1193.191000,,1114.462000,387.500000,124.000000,,11.480000,11.311000,7.506000,4.781000,14.197000,13.059000,12.425000,1.928000,1.928000
HPPSC070A_J113744.9+493702,blue,174.437074,49.617272,15.666000,35.999000,72.892000,,,,16.109000,15.808000,12.146000,8.845000,,,,4.916000,4.975000
HPPSC070A_J032326.2+301505,blue,50.859259,30.251335,147.818000,,,,,,13.517000,13.265000,9.593000,6.863000,15.758000,14.719000,14.052000,2.128000,4.975000
HPPSC070A_J020220.8+124724,blue,30.586752,12.790037,29.180000,37.872000,,,,,15.662000,15.140000,12.127000,8.542000,,,,2.941000,4.975000
HPPSC070A_J190751.2-364948,blue,286.963455,-36.829889,364.907000,,,140.600000,,,13.337000,13.009000,8.767000,5.849000,15.464000,14.796000,14.021000,1.928000,2.310000
HPPSC070A_J225052.4+593019,blue,342.718356,59.505285,23781.731000,,25508.113000,,,,8.304000,7.438000,3.540000,1.337000,13.333000,11.551000,10.140000,1.928000,4.057000
HPPSC070A_J060554.6+224645,blue,91.477624,22.779248,289.306000,,558.108000,357.000000,197.600000,,12.943000,12.645000,8.511000,6.667000,15.771000,14.692000,14.162000,2.071000,4.253000
HPPSC070A_J105045.9+401401,blue,162.691378,40.233511,25.067000,,,,,,17.545000,15.912000,10.053000,7.082000,,,,2.257000,3.841000
HPPSC070A_J032834.5+310051,blue,52.143981,31.014143,3685.167000,3333.474000,3041.666000,,,,10.036000,7.746000,4.949000,1.981000,15.001000,13.189000,12.012000,0.722000,0.910000
HPPSC070A_J105958.8+085636,blue,164.995176,8.943442,56.041000,66.502000,65.721000,,,,15.016000,14.657000,10.783000,9.040000,,,,3.023000,4.975000
HPPSC070A_J124957.0+253106,blue,192.487640,25.518233,28.041000,24.367000,31.351000,32.400000,,,15.649000,15.179000,11.367000,9.134000,,,,2.860000,4.382000
HPPSC070A_J055706.0+230320,blue,89.275053,23.055577,145.120000,,253.876000,157.000000,,,12.787000,12.538000,9.615000,7.261000,16.017000,14.727000,14.004000,2.071000,4.841000
HPPSC070A_J035630.4+542135,blue,59.127013,54.359622,402.923000,,,,,,11.848000,11.236000,6.840000,4.921000,14.714000,13.777000,13.308000,1.144000,1.459000
HPPSC070A_J043039.1+260003,blue,67.663069,26.000950,101.330000,110.843000,105.491000,,,,13.799000,13.687000,11.221000,8.511000,15.764000,15.114000,14.596000,3.016000,4.975000
HPPSC070A_J235438.0+635901,blue,358.658350,63.983637,1076.090000,,2339.452000,1567.700000,1058.300000,616.300000,11.863000,11.247000,6.734000,4.866000,14.919000,14.105000,13.502000,1.933000,3.653000
HPPSC070A_J034249.7-323032,blue,55.707388,-32.508899,35.217000,,,,,,18.551000,17.395000,10.180000,7.359000,,,,2.257000,4.964000
HPPSC070A_J082657.6+214347,blue,126.740330,21.729588,35.381000,37.241000,75.427000,,,,,,,,,,,4.907000,4.907000
HPPSC070A_J160522.6-413330,blue,241.344515,-41.558315,89.415000,,544.697000,394.100000,280.700000,,13.048000,12.864000,9.345000,7.832000,15.750000,14.756000,14.054000,4.452000,4.975000
HPPSC070A_J004322.5+400646,blue,10.843775,40.112797,92.147000,186.272000,228.670000,136.000000,61.800000,,13.875000,13.590000,10.003000,8.067000,16.036000,15.263000,14.604000,2.981000,4.253000
HPPSC070A_J123743.5+114906,blue,189.431496,11.818368,1880.137000,2255.886000,2437.651000,808.700000,496.900000,,8.489000,8.277000,6.269000,4.118000,11.241000,10.625000,10.023000,4.870000,0.000000
HPPSC070A_J144150.5+144036,blue,220.460696,14.676760,8.796000,15.319000,22.190000,,,,15.872000,15.660000,12.431000,9.401000,,,,4.916000,4.975000
HPPSC070A_J004445.4+423203,blue,11.189446,42.534153,102.705000,141.803000,105.689000,,,,13.978000,13.661000,9.788000,7.235000,15.573000,14.819000,14.499000,2.480000,4.894000
HPPSC070A_J092113.8+621757,blue,140.307829,62.299274,53.736000,,,,,,,,,,,,,,
HPPSC070A_J004529.9+412259,blue,11.374587,41.383017,54.205000,119.626000,,56.700000,,,14.076000,13.863000,10.170000,7.490000,15.842000,15.173000,14.698000,3.023000,3.290000
HPPSC070A_J060221.1+210950,blue,90.588250,21.164018,265.513000,,449.232000,192.700000,,,13.341000,13.018000,8.923000,6.551000,16.286000,15.202000,14.671000,1.928000,4.476000
HPPSC070A_J141534.9+014931,blue,213.895433,1.825356,85.456000,152.901000,194.084000,87.600000,,,14.122000,13.756000,9.796000,7.773000,16.100000,15.397000,14.749000,2.238000,4.591000
HPPSC070A_J052406.9+341139,blue,81.028805,34.194166,141.244000,,383.209000,,,,13.193000,13.020000,9.317000,7.688000,16.358000,15.264000,14.727000,2.071000,4.975000
HPPSC070A_J175436.3+513101,blue,268.651295,51.517069,54.820000,,110.590000,,54.300000,,14.990000,14.877000,11.730000,9.400000,,,,4.916000,4.975000
HPPSC070A_J034507.4+681439,blue,56.281108,68.244186,131.090000,153.422000,283.393000,105.800000,,,13.485000,13.306000,9.557000,7.998000,15.688000,15.043000,14.585000,2.981000,4.950000
HPPSC070A_J054248.8+285653,blue,85.703378,28.948184,7421.258000,,12667.586000,,,,10.111000,9.269000,4.636000,2.534000,15.851000,14.126000,12.925000,1.928000,4.975000
HPPSC070A_J125929.3+280554,blue,194.872385,28.098376,57.063000,105.752000,156.494000,75.700000,,,14.799000,14.246000,10.662000,8.803000,17.059000,15.739000,15.444000,2.238000,4.950000
HPPSC070A_J112048.9+133947,blue,170.203960,13.663064,25.772000,35.230000,25.122000,,,,16.055000,15.664000,11.787000,8.195000,,,,2.626000,4.784000
HPPSC070A_J150756.2+015840,blue,226.984356,1.977768,46.029000,,,,,,15.736000,15.058000,10.776000,9.055000,,,,2.407000,4.975000
HPPSC070A_J033137.2+321949,blue,52.905219,32.330390,236.935000,,553.534000,261.400000,,,13.195000,13.022000,9.100000,7.010000,15.316000,14.414000,14.241000,2.981000,4.950000
HPPSC070A_J080222.4-330058,blue,120.593719,-33.016162,147.907000,,397.620000,,,,12.445000,12.104000,8.523000,5.926000,15.478000,14.526000,13.981000,2.069000,4.950000
HPPSC070A_J094829.6+132457,blue,147.123353,13.415836,26.127000,75.499000,106.516000,46.900000,35.400000,,,,,,,,,2.818000,2.818000
HPPSC070A_J052124.9+363945,blue,80.353844,36.662444,2322.339000,,3420.924000,,,,12.571000,11.281000,8.774000,4.432000,15.449000,14.204000,13.611000,1.928000,4.975000
HPPSC070A_J033229.6-274008,blue,53.123473,-27.668843,2.849000,,19.350000,,,,16.273000,16.624000,12.777000,9.065000,,,,4.916000,4.950000
HPPSC070A_J060154.9+212007,blue,90.479060,21.335274,235.316000,,336.720000,142.400000,,,12.918000,12.632000,9.171000,6.686000,15.658000,14.547000,13.778000,2.071000,3.290000
HPPSC070A_J140315.3-060505,blue,210.814089,-6.084854,35.613000,57.222000,,,,,14.351000,14.177000,10.884000,8.489000,,,,3.108000,4.975000
HPPSC070A_J221210.3-085941,blue,333.042950,-8.994848,69.313000,,,,,,15.420000,14.610000,10.694000,7.681000,,,,2.337000,4.975000
HPPSC070A_J140133.4-330532,blue,210.389340,-33.092327,92.828000,163.683000,199.556000,,,,13.477000,13.338000,9.893000,7.801000,15.604000,14.787000,14.474000,2.981000,4.975000
HPPSC070A_J123426.5+021627,blue,188.610478,2.274210,41.652000,54.726000,95.948000,,,,15.030000,14.637000,11.512000,8.483000,,,,4.916000,4.975000
HPPSC070A_J043008.0+240408,blue,67.533372,24.068877,145.420000,269.796000,342.819000,223.100000,,,,,,,15.840000,14.748000,14.223000,1.928000,0.737000
HPPSC070A_J125838.5+265244,blue,194.660574,26.878891,19.941000,33.934000,,,,,15.595000,15.269000,12.040000,8.675000,,,,3.023000,4.975000
HPPSC070A_J123406.7+021052,blue,188.528102,2.181157,14.391000,20.177000,,,,,15.898000,15.782000,11.725000,8.588000,,,,2.780000,4.975000
HPPSC070A_J160622.7+265029,blue,241.594933,26.841313,30.440000,29.079000,,,,,15.822000,14.259000,10.470000,8.503000,,,,2.337000,4.848000
HPPSC070A_J212314.5-404606,blue,320.810581,-40.768198,22.175000,,,,,,15.713000,15.067000,11.163000,8.409000,,,,2.337000,4.975000
HPPSC070A_J060115.7+230103,blue,90.315804,23.017387,959.395000,,1353.459000,594.800000,,,12.632000,12.192000,8.271000,5.627000,15.898000,14.588000,13.718000,1.928000,4.591000
HPPSC070A_J130033.2+274813,blue,195.138605,27.803609,116.347000,223.863000,334.689000,,,,14.680000,13.990000,9.961000,8.167000,16.839000,16.082000,15.710000,2.071000,4.975000
HPPSC070A_J210659.1+504817,blue,316.746575,50.804641,236.114000,,797.310000,,,,12.411000,12.156000,8.662000,6.781000,15.758000,15.125000,13.507000,2.071000,4.975000
HPPSC070A_J223526.3+604816,blue,338.859702,60.804486,562.330000,,1449.637000,663.600000,309.800000,,10.839000,10.639000,7.712000,5.829000,14.222000,13.155000,12.516000,2.981000,3.290000
HPPSC070A_J122249.1+155428,blue,185.704918,15.907852,17.371000,,,,,,17.450000,16.967000,12.278000,8.997000,,,,2.337000,4.980000
HPPSC070A_J123702.5+131120,blue,189.260558,13.188926,34.020000,63.035000,84.634000,,,,15.099000,15.184000,11.276000,8.938000,,,,4.916000,4.975000
HPPSC070A_J124248.3+323515,blue,190.701572,32.587605,12.740000,,42.017000,,,,15.609000,15.331000,12.045000,9.071000,,,,4.916000,4.975000
HPPSC070A_J042417.1+372634,blue,66.071387,37.442714,329.078000,,1237.398000,613.000000,306.800000,,12.279000,12.160000,8.167000,6.143000,15.650000,14.494000,14.147000,2.071000,4.907000
HPPSC070A_J143839.2+621227,blue,219.663476,62.207499,17.489000,,,,,,16.521000,15.705000,11.938000,9.032000,,,,2.337000,4.975000
HPPSC070A_J185556.2-370008,blue,283.984318,-37.002313,300.501000,,437.926000,231.200000,95.500000,32.300000,13.311000,12.882000,8.669000,6.775000,15.654000,14.607000,13.916000,1.928000,2.310000
HPPSC070A_J140421.3+543034,blue,211.088856,54.509312,14.439000,18.450000,,,,,,,,,,,,1.877000,1.818000
HPPSC070A_J151608.1-700007,blue,229.033809,-70.001952,286.307000,,336.808000,,,,13.128000,12.886000,8.800000,6.165000,15.117000,14.502000,13.928000,2.071000,4.894000
HPPSC070A_J041236.3+384006,blue,63.151545,38.668336,524.061000,,1283.733000,586.100000,293.600000,,12.096000,11.898000,7.734000,5.283000,15.227000,14.176000,13.577000,1.928000,4.003000
HPPSC070A_J033217.3-360833,blue,53.072066,-36.142424,46.102000,68.240000,92.936000,52.900000,,,14.422000,14.211000,10.499000,8.579000,16.189000,15.693000,15.296000,2.981000,4.950000
HPPSC070A_J123708.4+130625,blue,189.285309,13.107076,19.997000,21.188000,,,,,16.027000,15.576000,11.879000,8.405000,,,,2.552000,4.975000
HPPSC070A_J004559.0+430019,blue,11.496152,43.005294,90.667000,107.167000,142.878000,113.000000,,,13.882000,13.628000,10.253000,8.117000,15.892000,15.066000,14.650000,2.981000,4.950000
HPPSC070A_J095431.6+692859,blue,148.631653,69.483075,38.256000,,,,,,15.134000,14.764000,10.927000,8.964000,16.694000,16.134000,15.474000,2.480000,4.975000
HPPSC070A_J063335.5+045824,blue,98.398120,4.973290,166.794000,,,,,,12.722000,12.528000,9.115000,6.581000,15.092000,14.185000,13.557000,2.448000,0.003000
HPPSC070A_J130223.4+050212,blue,195.597766,5.036767,31.183000,,,,,,15.138000,14.874000,11.331000,8.091000,,,,2.552000,4.975000
HPPSC070A_J112053.7+133859,blue,170.223978,13.649700,30.404000,,67.988000,,,,16.734000,15.971000,11.761000,8.668000,,,,4.916000,4.975000
HPPSC070A_J121439.5+054532,blue,183.664573,5.758880,12.848000,,,,,,15.431000,15.156000,11.774000,8.902000,,,,2.860000,4.975000
HPPSC070A_J092254.9+444519,blue,140.728810,44.755184,17.765000,,,,,,16.702000,16.673000,11.776000,9.017000,,,,2.337000,4.975000
HPPSC070A_J035350.8+112107,blue,58.461921,11.351992,37.258000,77.245000,122.437000,77.500000,,,,,,,15.937000,15.511000,15.057000,2.069000,0.408000
HPPSC070A_J170405.8+294539,blue,256.024501,29.760864,16.682000,,39.747000,33.700000,,,15.956000,15.401000,11.471000,8.443000,,,,3.023000,4.840000
HPPSC070A_J062853.4+115108,blue,97.222582,11.852288,358.258000,,658.692000,,,,13.203000,12.937000,8.787000,6.841000,15.874000,14.990000,14.134000,2.071000,4.975000
HPPSC070A_J114349.7+195833,blue,175.957424,19.975943,145.586000,193.213000,,,,,13.547000,13.408000,9.602000,7.408000,14.988000,14.419000,14.444000,2.944000,4.975000
HPPSC070A_J124417.9+452746,blue,191.074585,45.462764,22.019000,,,,,,15.442000,14.900000,11.487000,8.076000,,,,2.395000,4.975000
HPPSC070A_J133214.2+470154,blue,203.059498,47.031567,70.505000,76.521000,98.012000,,,,15.203000,14.755000,11.447000,8.580000,,,,3.023000,4.975000
HPPSC070A_J040351.9+260754,blue,60.966545,26.131551,175.468000,,192.768000,93.800000,,,12.762000,12.673000,9.739000,7.143000,14.581000,13.807000,13.411000,3.448000,1.459000
HPPSC070A_J090509.6-493021,blue,136.290384,-49.505876,10614.724000,,,,,,10.699000,10.133000,4.946000,2.172000,16.279000,15.057000,14.009000,1.928000,4.991000
HPPSC070A_J080629.7-342241,blue,121.623803,-34.378054,1493.816000,,1519.033000,578.600000,,,12.238000,11.849000,7.779000,4.849000,14.813000,13.729000,13.104000,1.928000,4.145000
HPPSC070A_J000245.7-003652,blue,0.690623,-0.614565,44.435000,,,,,,,,,,,,,,
HPPSC070A_J155206.2+200414,blue,238.026221,20.070552,10.916000,24.328000,35.935000,,,,15.034000,14.545000,11.639000,9.242000,,,,4.971000,4.975000
HPPSC070A_J122837.6+440032,blue,187.156773,44.008997,25.702000,40.259000,42.883000,34.300000,,,16.052000,15.739000,11.847000,8.975000,,,,3.023000,4.950000
HPPSC070A_J130527.3-492805,blue,196.364115,-49.467977,612938.078000,808540.448000,819351.563000,353278.000000,148744.000000,48784.000000,7.768000,6.498000,2.622000,-0.189000,12.382000,11.282000,9.373000,2.071000,3.653000
HPPSC070A_J125850.7+274645,blue,194.711605,27.779304,12.239000,31.124000,59.732000,,,,15.756000,15.195000,11.747000,8.531000,,,,4.916000,4.975000
HPPSC070A_J123959.4-113721,blue,189.997769,-11.622506,591.600000,609.184000,,,760.900000,,6.587000,7.227000,6.380000,4.732000,10.141000,9.291000,8.573000,4.870000,0.000000
HPPSC070A_J041239.9+402606,blue,63.166366,40.434962,69.904000,,250.369000,,,,13.572000,13.311000,9.949000,8.396000,16.453000,15.393000,14.684000,4.452000,4.975000
HPPSC070A_J114013.8+152409,blue,175.057785,15.402396,33.713000,61.521000,,,,,14.404000,14.145000,10.951000,8.853000,16.719000,15.652000,14.999000,3.035000,4.975000
HPPSC070A_J035634.4+560004,blue,59.143334,56.001065,234.808000,,541.513000,275.300000,143.200000,,12.704000,12.358000,8.824000,6.337000,15.708000,14.679000,14.026000,2.071000,4.253000
HPPSC070A_J064121.1+324916,blue,100.337904,32.820974,46.371000,,,,,,13.763000,13.613000,10.338000,8.124000,15.722000,14.429000,14.710000,4.930000,0.003000
HPPSC070A_J221619.1+072354,blue,334.079638,7.398403,49.241000,,133.577000,91.700000,,,17.334000,15.590000,9.908000,6.911000,,,,2.846000,4.376000
